5 1708601766 0.000000 1 0.000000 0.000000 0.000000
6 1708601766 0.000000 1 0.000000 0.000000 0.000000
7 1708601766 0.000000 1 0.000000 0.000000 0.000000
5 1708601771 0.000000 1 0.000000 0.000000 0.000000
6 1708601771 0.000000 1 0.000000 0.000000 0.000000
7 1708601771 0.000000 1 0.000000 0.000000 0.000000
5 1708601776 0.000000 1 0.000000 0.000000 0.000000
6 1708601776 0.000000 1 0.000000 0.000000 0.000000
7 1708601776 0.000000 1 0.000000 0.000000 0.000000
5 1708601781 0.000000 1 0.000000 0.000000 0.000000
6 1708601781 0.000000 1 0.000000 0.000000 0.000000
7 1708601781 0.000000 1 0.000000 0.000000 0.000000
5 1708601786 0.000000 1 0.000000 0.000000 0.000000
6 1708601786 0.000000 1 0.000000 0.000000 0.000000
7 1708601786 0.000000 1 0.000000 0.000000 0.000000
5 1708601791 0.000000 1 0.000000 0.000000 0.000000
6 1708601791 0.000000 1 0.000000 0.000000 0.000000
7 1708601791 0.000000 1 0.000000 0.000000 0.000000
5 1708601796 0.000000 1 0.000000 0.000000 0.000000
6 1708601796 0.000000 1 0.000000 0.000000 0.000000
7 1708601796 0.000000 1 0.000000 0.000000 0.000000
5 1708601801 0.000000 1 0.000000 0.000000 0.000000
6 1708601801 0.000000 1 0.000000 0.000000 0.000000
7 1708601801 0.000000 1 0.000000 0.000000 0.000000
5 1708601806 0.000000 1 0.000000 0.000000 0.000000
6 1708601806 0.000000 1 0.000000 0.000000 0.000000
7 1708601806 0.000000 1 0.000000 0.000000 0.000000
5 1708601811 0.000000 1 0.000000 0.000000 0.000000
6 1708601811 0.000000 1 0.000000 0.000000 0.000000
7 1708601811 0.000000 1 0.000000 0.000000 0.000000
5 1708601816 0.000000 1 0.000000 0.000000 0.000000
6 1708601816 0.000000 1 0.000000 0.000000 0.000000
7 1708601816 0.000000 1 0.000000 0.000000 0.000000
5 1708601821 0.000000 1 0.000000 0.000000 0.000000
6 1708601821 0.000000 1 0.000000 0.000000 0.000000
7 1708601821 0.000000 1 0.000000 0.000000 0.000000
5 1708601826 0.000000 1 0.000000 0.000000 0.000000
6 1708601826 0.000000 1 0.000000 0.000000 0.000000
7 1708601826 0.000000 1 0.000000 0.000000 0.000000
5 1708601831 0.000000 1 0.000000 0.000000 0.000000
6 1708601831 0.000000 1 0.000000 0.000000 0.000000
7 1708601831 0.000000 1 0.000000 0.000000 0.000000
5 1708601836 0.000000 1 0.000000 0.000000 0.000000
6 1708601836 0.000000 1 0.000000 0.000000 0.000000
7 1708601836 0.000000 1 0.000000 0.000000 0.000000
5 1708601841 0.000000 1 0.000000 0.000000 0.000000
6 1708601841 0.000000 1 0.000000 0.000000 0.000000
7 1708601841 0.000000 1 0.000000 0.000000 0.000000
5 1708601846 0.000000 1 0.000000 0.000000 0.000000
6 1708601846 0.000000 1 0.000000 0.000000 0.000000
7 1708601846 0.000000 1 0.000000 0.000000 0.000000
5 1708601851 0.000000 1 0.000000 0.000000 0.000000
6 1708601851 0.000000 1 0.000000 0.000000 0.000000
7 1708601851 0.000000 1 0.000000 0.000000 0.000000
5 1708601856 0.000000 1 0.000000 0.000000 0.000000
6 1708601856 0.000000 1 0.000000 0.000000 0.000000
7 1708601856 0.000000 1 0.000000 0.000000 0.000000
5 1708601861 0.000000 1 0.000000 0.000000 0.000000
6 1708601861 0.000000 1 0.000000 0.000000 0.000000
7 1708601861 0.000000 1 0.000000 0.000000 0.000000
5 1708601866 0.000000 1 0.000000 0.000000 0.000000
6 1708601866 0.000000 1 0.000000 0.000000 0.000000
7 1708601866 0.000000 1 0.000000 0.000000 0.000000
5 1708601871 0.000000 1 0.000000 0.000000 0.000000
6 1708601871 0.000000 1 0.000000 0.000000 0.000000
7 1708601871 0.000000 1 0.000000 0.000000 0.000000
5 1708601876 0.000000 1 0.000000 0.000000 0.000000
6 1708601876 0.000000 1 0.000000 0.000000 0.000000
7 1708601876 0.000000 1 0.000000 0.000000 0.000000
5 1708601881 0.000000 1 0.000000 0.000000 0.000000
6 1708601881 0.000000 1 0.000000 0.000000 0.000000
7 1708601881 0.000000 1 0.000000 0.000000 0.000000
5 1708601886 0.000000 1 0.000000 0.000000 0.000000
6 1708601886 0.000000 1 0.000000 0.000000 0.000000
7 1708601886 0.000000 1 0.000000 0.000000 0.000000
5 1708601891 0.000000 1 0.000000 0.000000 0.000000
6 1708601891 0.000000 1 0.000000 0.000000 0.000000
7 1708601891 0.000000 1 0.000000 0.000000 0.000000
5 1708601896 0.000000 1 0.000000 0.000000 0.000000
6 1708601896 0.000000 1 0.000000 0.000000 0.000000
7 1708601896 0.000000 1 0.000000 0.000000 0.000000
5 1708601901 0.000000 1 0.000000 0.000000 0.000000
6 1708601901 0.000000 1 0.000000 0.000000 0.000000
7 1708601901 0.000000 1 0.000000 0.000000 0.000000
5 1708601906 0.000000 1 0.000000 0.000000 0.000000
6 1708601906 0.000000 1 0.000000 0.000000 0.000000
7 1708601906 0.000000 1 0.000000 0.000000 0.000000
5 1708601911 0.000000 1 0.000000 0.000000 0.000000
6 1708601911 0.000000 1 0.000000 0.000000 0.000000
7 1708601911 0.000000 1 0.000000 0.000000 0.000000
5 1708601916 0.000000 1 0.000000 0.000000 0.000000
6 1708601916 0.000000 1 0.000000 0.000000 0.000000
7 1708601916 0.000000 1 0.000000 0.000000 0.000000
5 1708601921 0.000000 1 0.000000 0.000000 0.000000
6 1708601921 0.000000 1 0.000000 0.000000 0.000000
7 1708601921 0.000000 1 0.000000 0.000000 0.000000
5 1708601926 0.000000 1 0.000000 0.000000 0.000000
6 1708601926 0.000000 1 0.000000 0.000000 0.000000
7 1708601926 0.000000 1 0.000000 0.000000 0.000000
5 1708601931 0.000000 1 0.000000 0.000000 0.000000
6 1708601931 0.000000 1 0.000000 0.000000 0.000000
